count	reward_sum	squared_reward_sum	length
557	-10.322706676932285	5.268899326750333	2000
558	-93.00896608887706	10002.820567329836	108
559	-94.1557866903022	10001.637637450247	98
560	-117.67359560308978	10005.64500721232	89
561	-92.702523564687	10003.415759880645	105
562	-99.96717877680203	10000.268492992505	254
563	-118.98898305604234	10004.030776946658	144
564	-93.01117813121527	10003.76744968674	92
565	-112.06428245850839	10003.07596477272	117
566	-99.74934839317575	10000.246847190734	85
567	-92.8881179150776	10001.779161555902	131
568	-14.273016799561447	4.110146677222341	2000
569	-100.07859665260185	10000.234512432433	161
570	-99.69196706113871	10000.34812759374	104
571	-100.38506821088959	10000.172241859691	96
572	-92.48516322055366	10004.316335927935	128
573	-116.47811769321561	10004.220402174487	130
574	-100.0411649744492	10000.161205298498	96
575	-111.73390601808205	10003.299527775522	76
576	-99.62648484716192	10000.249728425622	99
577	-111.92508691328112	10003.107649314072	101
578	-92.58681293018162	10003.17693749779	106
579	-99.83809408399975	10000.166523854998	84
580	-99.95148698450066	10000.177301420956	99
581	-100.37384971883148	10000.195808868606	109
582	-113.859153344878	10003.204546900906	302
583	-93.20147944695782	10003.058034561947	84
584	-98.90529440459795	10000.27510145729	115
585	-100.26619484310504	10000.345792983902	207
586	-92.87873258057516	10001.794080448764	136
587	-112.05175466416404	10003.20133307974	93
588	-99.23171716700017	10000.306843292936	128
589	-100.73664457839914	10000.182791049936	109
590	-92.6700227172114	10002.924699239005	112
591	-92.90996311884373	10003.097174606899	97
592	-112.92320237332024	10002.762354387442	156
593	-99.94167192222085	10000.312441370768	100
594	-100.57173370820237	10000.25015048402	132
595	-92.40465456387028	10002.16924139866	143
596	-99.9599164740066	10000.270685418973	98
597	-99.80110454669921	10000.247496629672	120
598	-92.53070528068201	10003.241225278256	102
599	-100.10423702152912	10000.314096186048	116
600	-95.28688962827437	10001.617604303941	78
601	-100.36351842596196	10000.23172796693	93
602	-93.05356697598472	10001.617595637928	95
603	-97.69398011319572	10000.637951851986	114
604	-113.28573546098778	10003.311955775025	186
605	-112.03903576731682	10003.274358173812	84
606	-119.26008680294035	10003.865279437985	232
607	-11.33309170663415	4.940073025922596	2000
608	-112.0242987156962	10003.011679777968	120
609	-93.56205484922975	10002.380817830455	94
610	-111.88656532671303	10003.074362041614	101
611	-92.81320593110286	10001.783817231359	112
612	-25.284877285332186	1.9296059772600183	2000
613	-92.71120362286456	10001.761826617843	113
614	-116.19813035894185	10004.972300712343	85
615	-100.68813612870872	10000.199801220979	87
616	-93.16435675992398	10003.063424395	95
617	-112.20274244167376	10003.287329944333	96
618	-100.64084990497213	10000.286901849491	126
619	-100.44962124363519	10000.193201097787	98
620	-113.45021457201801	10003.310652613813	110
621	-112.04112166748382	10003.22914271398	87
622	-115.82193692866713	10003.788332742874	146
623	-101.15084015298635	10000.193157000547	75
624	-93.10139371210244	10001.64505612967	117
625	-100.36704991362058	10000.20410476358	91
626	-100.4971083678247	10000.183293936578	97
627	-100.64817721222062	10000.27099374038	111
628	-112.52356873004464	10003.333006351053	104
629	-92.46493583288975	10003.530376951938	116
630	-93.33942208753433	10001.7258872215	115
631	-100.37843666155823	10000.177914429607	101
632	-100.83861135836923	10000.3337327201	212
633	-93.49944055546075	10001.600109300525	105
634	-99.11990086035803	10000.445137300652	91
635	-100.46681331191212	10000.248309946295	92
636	-101.12893628096208	10000.295233166647	81
637	-111.6723581107799	10003.105059219426	93
638	-112.23299426201265	10003.187095774732	112
639	-92.41162352176616	10001.88148105073	110
640	-93.17153008442256	10001.792995060523	110
641	-101.1102707266109	10000.10589423042	67
642	-112.5962826180039	10003.317515096387	120
643	-92.80158791132271	10003.19092954837	102
644	-99.90631423261948	10000.346756541967	112
645	-92.8822879823856	10002.835741919162	106
646	-112.82197459263261	10003.247853870578	149
647	-100.29770037974231	10000.260534096438	94
648	-93.05388887273148	10001.799935394316	110
649	-117.40762843762059	10004.603822212122	109
650	-92.6299054180854	10002.205933737741	117
651	-100.14788098703139	10000.165811233532	126
652	-99.49421452556271	10000.47144458017	107
653	-99.45531054466846	10000.347999717873	110
654	-111.67790017195512	10003.200175141194	83
655	-111.72581847384572	10002.993768110779	92
656	-99.86529633431928	10000.419398020995	126
657	-111.73892135196365	10003.054957460277	99
658	-112.6055494020693	10003.221245491184	140
